ID	miRNA_ID	adj.P.Val	P.Value	t	B	logFC	AveExpr
ILMN_3167652	hsa-miR-452*:9.1	0.00022848462434824	5.18829714677227e-06	4.75892606162983	3.7325024386533	0.625733834225134	12.8196022139249
ILMN_3167944	hsa-miR-193b	0.000213328320975072	4.6578236020758e-06	-4.7845356889633	3.4236563918715	-0.156221209865038	13.52692052885
ILMN_3168666	hsa-miR-33b*	0.000303055540582786	7.14628785653731e-06	-4.68238566953473	3.27730797118183	-0.207581954042481	6.68899080797156
ILMN_3167953	hsa-miR-873	0.000598566392612602	1.4637431435068e-05	-4.5080336414916	2.58833641709702	-0.438921163041093	6.5053880409564
ILMN_3167325	hsa-miR-34b*	0.000659915009535424	1.78666945813084e-05	4.45878307278829	2.57256293577212	0.640327326088229	8.66301127340829
ILMN_3168054		0.000834851909044357	2.33321057549515e-05	-4.39228891034124	2.1975657606836	-0.206918694469872	6.94095431009237
ILMN_3168863	hsa-miR-933	0.000945749329385398	2.80833862000904e-05	4.34572117838465	2.11040942805743	0.24039396548308	8.02738274207
ILMN_3168896		0.000920409915445294	2.65270979997334e-05	-4.36007974534447	2.09548410910379	-0.510835726208024	12.4373067287304
ILMN_3167634	hsa-miR-100	0.000659915009535424	1.74407676731362e-05	4.46476252917095	1.98224553251876	0.203781516985977	14.1013109738605
ILMN_3167426	hsa-miR-17-5p:9.1	0.00125420086196873	4.05287614784656e-05	-4.2525719335066	1.88967348770588	-0.572261760315349	9.35510821504369
ILMN_3167297		0.00137034227441668	4.5478608233916e-05	-4.22303192369313	1.78710396546733	-0.815945771502546	9.51055380964218
ILMN_3167614	hsa-miR-451	0.000659915009535424	1.77721044255458e-05	-4.46009903472202	1.69432668476657	-0.283654636175507	14.1856047609866
ILMN_3168790	hsa-miR-509-3-5p	0.00105980507454025	3.23957883047239e-05	4.30960575930546	1.63481970160301	0.389765688054297	6.4317942146618
ILMN_3168652	hsa-miR-34b	0.00116443140807111	3.66109438345503e-05	4.27852161529091	1.53840087154913	0.411402608764152	6.50159396999784
ILMN_3168227	hsa-miR-548d-3p	0.001635177828548	5.56960133741241e-05	-4.17073987352476	1.47669159980041	-0.252291932313663	7.79264131062032
ILMN_3168429	hsa-miR-34a	0.00169389424514995	5.91753448087318e-05	4.15501948868484	1.1750592175133	0.27673103383837	13.4187556201857
ILMN_3167210	hsa-miR-502-5p	0.00286164841330992	0.000104863045105552	4.0045565276232	1.02314350275061	0.30300381073882	10.7774963417301
ILMN_3168549	hsa-miR-148a*	0.00286164841330992	0.000104968762758967	-4.00428817665966	0.862736528058925	-0.299032076744748	7.56329400279682
ILMN_3168905		0.00323709424706842	0.000121567731549295	-3.9650588019982	0.741122453585408	-0.245292784267235	7.74581400296181
ILMN_3167905	hsa-miR-326	0.00357163386205685	0.00014036988977516	-3.92637233944415	0.729985280677401	-0.343508047715119	11.504153102268
ILMN_3167488		0.00386166966380863	0.000158513951265507	3.89346613292348	0.647481419183573	0.533774274209964	11.4939523232554
ILMN_3167267	hsa-miR-373*	0.00352806153915246	0.000135576163949964	3.93574362736068	0.275424703495108	0.167638508824081	6.28384620077648
ILMN_3168694	hsa-miR-886-3p	0.0080108885905528	0.000349820462469555	-3.67428276985755	-0.207589232930438	-0.46606917291844	12.0605426039344
ILMN_3168578	hsa-miR-1247	0.00889003039446001	0.000395975152941013	-3.63914281032965	-0.24174414446782	-0.779206261293409	8.49278482203741
ILMN_3167240	hsa-miR-486-5p	0.00386166966380863	0.00015644451265531	-3.89703258577771	-0.256452432263445	-0.186215807387482	14.06615106064
ILMN_3166979	hsa-miR-223	0.00532619104698239	0.000223281371401882	-3.79968030188351	-0.467507209945547	-0.217886206981911	13.8435433747371
ILMN_3168642	hsa-miR-17	0.00751722329601246	0.00032169776550621	-3.69791342961621	-0.518656044771446	-0.158022199766384	13.3409373236158
ILMN_3168563	hsa-miR-708	0.0115797264293412	0.000536004804152913	3.5522700279549	-0.532148375716488	0.455829585629477	12.2928328838095
ILMN_3167368		0.0129303490713048	0.000621108470674031	-3.50944664154197	-0.64059802031139	-0.321051133800877	9.03932563231331
ILMN_3167883	hsa-miR-588	0.0114664985092842	0.000520749277277534	3.56061834821355	-0.738586899626976	0.12011316903793	7.04269559680419
ILMN_3167328	hsa-miR-524-3p	0.0129822543590471	0.000646278164598852	-3.49783970341475	-0.815449252657758	-0.34591926877753	7.62585627129457
ILMN_3168837	hsa-miR-190b	0.0146633886381734	0.000742774271627998	3.4569617640519	-0.819857804535662	0.628292491729514	9.4461178113773
ILMN_3167445	hsa-miR-513c	0.0129303490713048	0.000615388252531023	3.51214618063947	-0.858718902507053	0.127131551066827	7.25213902968714
ILMN_3168623	hsa-miR-19b-2*	0.0166818871054354	0.000859590689275712	3.41368536792502	-0.963259445092498	0.172986707335122	8.90383038279212
ILMN_3168541	hsa-miR-548b-5p	0.018350249464771	0.000977611543538016	3.37524204920569	-1.04396097086771	0.144517075914125	11.8069011677518
ILMN_3168700	hsa-miR-886-5p	0.0188625020507064	0.00105590170983527	-3.35207309683574	-1.10222522904079	-0.610952077978215	9.58582368732156
ILMN_3168547	hsa-miR-541*	0.0176331724150813	0.000924009034851423	3.392129982475	-1.18157012417562	0.194209180614509	7.69082272017471
ILMN_3168805	hsa-miR-1228	0.0188625020507064	0.00107079705964709	-3.34784794234567	-1.22142456379834	-0.35831944538179	8.06521034725098
ILMN_3167383	hsa-miR-431	0.0224540310690131	0.00139234603135365	-3.26793024839814	-1.37564395627063	-0.333427395849528	9.00555428970762
ILMN_3168573	hsa-miR-10b*	0.0207917985086563	0.00121663799133622	-3.30915811386833	-1.4075488189324	-0.173221970228057	7.65632456156082
ILMN_3168451	hsa-miR-346	0.022304794594946	0.00135187528087449	3.27697683024892	-1.42861360845157	0.531359349527916	8.71912887564492
ILMN_3167268	hsa-miR-557	0.0188625020507064	0.00106307643611844	-3.35003102656031	-1.45746316782415	-0.200421966040885	6.58955442296199
ILMN_3168346	hsa-miR-152	0.0129822543590471	0.000635709473689687	3.50266068842849	-1.48804315885867	0.0889951186583264	14.1108435897395
ILMN_3168445		0.0192356098965422	0.00110877751368715	3.33731853199009	-1.50018862328327	0.101505425268223	6.78317876224763
ILMN_3168098		0.0188625020507064	0.00103804818762545	-3.35721149463123	-1.52404151051743	-0.316463527879385	6.23858422111998
ILMN_3167450	hsa-miR-380	0.0278854657178982	0.00182655888981866	3.18382391078612	-1.68932685679215	0.226398830280194	8.60244101399204
ILMN_3168250	hsa-miR-876-3p	0.0275604882528312	0.00175713156546434	-3.19592750978821	-1.76740686230401	-0.322222299519472	7.36291503833856
ILMN_3167289		0.0271271041173699	0.0017058091672058	-3.20516420426819	-1.81071951274938	-0.180724859738601	6.96596984072486
ILMN_3168653	hsa-miR-34a*	0.0337139130940205	0.0023248247873453	3.10772860044995	-1.81908904300379	0.589762643579235	10.2133280188156
ILMN_3167559		0.0337139130940205	0.00235555724674379	-3.10354733693064	-1.82687669006511	-0.303880696150884	11.3838841574372
ILMN_3168716	hsa-miR-337-3p	0.0337139130940205	0.00232420373272555	3.10781362396186	-1.88524290403347	0.310720147966229	12.3068855902245
ILMN_3168856	hsa-miR-193a-5p	0.0277990205832643	0.00179661792415857	-3.1889902674211	-1.88778152800915	-0.225687673392311	12.7644495394484
ILMN_3167733		0.0337139130940205	0.00233306014267039	-3.10660315061116	-1.99769024166944	-0.439432787111769	7.50384361203011
ILMN_3167894	hsa-miR-146b-5p	0.0383813487338126	0.00273793077041525	-3.05536206790739	-2.13749344713055	-0.39966875733802	12.2665256168948
ILMN_3168105	hsa-miR-148a	0.022304794594946	0.00136361189663425	-3.27432756114834	-2.17391148882201	-0.165185841190533	13.8956641951451
ILMN_3168650	hsa-miR-100*	0.0494986464944238	0.00371780226945017	2.95563787968623	-2.2357814449012	0.158381777028717	9.99116212704162
ILMN_3167972	hsa-miR-493*	0.050742143323872	0.00389983284934562	2.9398374670899	-2.25605209787229	0.340448125295252	11.0495171503358
ILMN_3167226	hsa-miR-296-5p	0.050742143323872	0.00389834383719718	-2.93996394014342	-2.30684254921829	-0.21790191269722	11.6749428348415
ILMN_3167191	hsa-miR-195	0.0219388425205506	0.00130291815842571	3.28826450653591	-2.30758988098292	0.0817312262374728	14.3314786808603
ILMN_3167849	hsa-miR-552	0.0383813487338126	0.00274870794425558	3.05409635658967	-2.30846598402598	0.120694514225728	6.88451107333157
ILMN_3166982	hsa-miR-599	0.0327530242914461	0.0021739998656331	3.12902214090741	-2.36808067875664	0.114697262281435	6.12397776925222
ILMN_3167736	hsa-miR-600	0.0431460459025388	0.00315748434166868	-3.00918297421758	-2.37001041102164	-0.115649422100974	7.0191614490953
ILMN_3168713	hsa-miR-452*	0.0529166054138414	0.00411316845574837	2.92216037335855	-2.44922278930151	0.134883711906182	8.35336126357169
ILMN_3168843	hsa-miR-24-2*	0.0487268219208147	0.0036172749897548	2.96467136424887	-2.54969206524406	0.167785993233695	13.0913551104746
ILMN_3168699	hsa-miR-193b*	0.0644434995629272	0.00545940563982876	-2.82685782892795	-2.55543624199524	-0.295968213586194	10.5350094764664
ILMN_3168646	hsa-miR-21*	0.0637727737293617	0.00534688757905565	-2.83394563900782	-2.56659652785239	-0.614453747883424	9.21367250961284
ILMN_3168544	hsa-miR-106a	0.0431460459025388	0.00316529943739149	-3.00837780130369	-2.57747681293687	-0.12842927533392	13.2311006524331
ILMN_3168036		0.0694312906174854	0.0059425908126756	2.79786156412207	-2.65462569746222	0.117423327233279	9.86956204064773
ILMN_3168571	hsa-miR-1246	0.0575580422531197	0.00462475099326377	-2.88297807412311	-2.68294357417429	-0.335976392995995	12.5219373385218
ILMN_3166967		0.0727309644343172	0.00647909028148503	-2.76808394668671	-2.71740444509959	-0.513311021067135	10.0298379006285
ILMN_3168570	hsa-miR-501-3p	0.0732464298347409	0.00664085921004028	-2.75954561437239	-2.72422903027108	-0.236666997569086	10.9671634660699
ILMN_3167707		0.0536064386768692	0.00421360653355304	2.91412778489896	-2.74653637591614	0.173984488176361	6.76005418215268
ILMN_3168217		0.0701046617212455	0.00606145110078891	-2.79105908799866	-2.74710140974391	-0.769038434354828	8.07149715582566
ILMN_3166988	hsa-miR-33b	0.0727309644343172	0.00643651547687969	-2.77036332737851	-2.75930555179913	-0.527312005063814	8.7034350479465
ILMN_3168793	hsa-miR-548p	0.0732464298347409	0.00665295083215114	2.75891503206384	-2.80145995142791	0.127374148275772	8.91645551140947
ILMN_3168515	hsa-miR-224	0.0593453183546278	0.00487201740203932	2.86544575439699	-2.80444313500027	0.235415757575984	13.1026702194719
ILMN_3167655	hsa-miR-556-5p	0.0625286388144393	0.00518796566582684	2.84419233502953	-2.91397063679497	0.245486268654052	6.87323558781349
ILMN_3168899		0.0874391300514946	0.00819602433078202	-2.68590804317067	-2.91673262760826	-0.258013889110078	10.4454567001952
ILMN_3167055		0.0539933563610048	0.00429117504703182	2.90804358181781	-2.95311197566797	0.233334775164662	6.29129103583949
ILMN_3167419	hsa-miR-376a*:9.1	0.0895881150638945	0.00860671847775405	2.6685880767599	-2.95755356412212	0.381212737359249	11.0215903465117
ILMN_3167196	hsa-miR-204	0.0874391300514946	0.00824753366424578	2.68369324195035	-2.96199741997239	0.334685767707812	11.9950733131655
ILMN_3168868	hsa-miR-513b	0.0725860791284661	0.00633939555707127	2.77561475995427	-2.98627882996332	0.347742064950122	7.41261023327751
ILMN_3168187	hsa-miR-450a	0.0753480641231445	0.00690964780168574	2.74576832398887	-3.00702038251464	0.203977927647001	12.7884106088716
ILMN_3168588	hsa-miR-130b*	0.0945548884244849	0.00933161780957798	2.63976409132978	-3.02772573236753	0.330196869760186	10.9341610495293
ILMN_3167155		0.083593716526452	0.00773880694480691	-2.70613991948991	-3.03449951933554	-0.316368482697001	7.87883398878593
ILMN_3168167	hsa-miR-187	0.0963871982482581	0.0096836708350124	-2.62648835161249	-3.07385765043445	-0.658366409176153	10.9216211940433
ILMN_3168319	hsa-miR-454	0.0895881150638945	0.00854684621035304	2.67106584707478	-3.07659487821953	0.134672530395941	12.3446271812772
ILMN_3168488	hsa-miR-508-3p	0.0950652235298886	0.00946500915494087	2.63468162689703	-3.0861168877617	0.325230227521702	9.45300887717225
ILMN_3168584	hsa-miR-125b-1*	0.0963871982482581	0.00978013651697517	2.62292670801155	-3.10280503970294	0.244306760006864	9.68279731074429
ILMN_3166999	hsa-miR-153	0.101459858132501	0.0104561251175852	2.59882103760964	-3.1581445692342	0.47511081537497	9.92882224281732
ILMN_3167646	hsa-miR-548a-3p	0.10176743949946	0.0109104865347435	2.58339529105327	-3.15971975539433	0.124597003036047	11.2735951210647
ILMN_3168894		0.0935749616501923	0.00907145916434179	-2.64986824257157	-3.21079278756831	-0.47824708754083	7.52823380922165
ILMN_3168134		0.0945548884244849	0.00924965808475593	-2.64291953634681	-3.2683616481082	-0.1560157400796	7.44812029928915
ILMN_3167819	hsa-miR-522	0.106968237778605	0.0115843331742769	2.56154938044654	-3.2717243420657	0.26243911315216	9.24873595573181
ILMN_3168135		0.10176743949946	0.0106643867252552	-2.59167711848905	-3.30340500636325	-0.220056298483652	8.05993457738591
ILMN_3168102	hsa-miR-502-3p,hsa-miR-500*	0.121293558801435	0.0136182675034988	-2.5019057084591	-3.39166267500102	-0.178537252570143	11.588903350023
ILMN_3167099	hsa-miR-130b	0.121293558801435	0.0136289813825042	2.5016132609491	-3.43173140184464	0.229206422847081	12.1152388657986
ILMN_3166986	hsa-miR-92a	0.0591372911568977	0.00480329089745981	-2.870235494018	-3.43958812048327	-0.107659735272614	14.0960555176766
ILMN_3168871	hsa-miR-202*	0.124912401115356	0.0142912878131979	-2.48392186320681	-3.44540436416592	-0.403186040644194	8.97542640845626
ILMN_3168767	hsa-miR-376a*	0.130585076096497	0.0153964936882333	2.45596683139333	-3.4730648605133	0.450329492448512	10.6572536586317
ILMN_3167485	hsa-miR-640	0.10176743949946	0.0108425222097906	2.58566551755277	-3.53119925031683	0.126430879408312	6.93694110807783
ILMN_3168788	hsa-miR-888	0.129587468028386	0.0151656949483002	2.4616534066479	-3.59067016799115	0.135391328003511	8.43951394551332
ILMN_3167705		0.126084558336605	0.0145355124021239	-2.47758253505993	-3.62491403195685	-0.354630148303736	12.2939021289641
ILMN_3167702	hsa-miR-345:9.1	0.151779015508451	0.0193803036054181	-2.36813391241215	-3.6551996213807	-0.31935872844077	10.6693357115572
ILMN_3167951		0.145771922008116	0.0183328880080076	-2.3895506606626	-3.70242163640473	-0.176499860441579	8.5776021224339
ILMN_3167478	hsa-miR-217	0.133019069757459	0.015915818826875	2.44344388114891	-3.7335870312491	0.380211764668234	7.89971540167869
ILMN_3167684		0.151779015508451	0.0194860395456264	-2.36602919178412	-3.73910385812889	-0.139315017157063	8.75531679348463
ILMN_3167200	hsa-miR-802	0.140476876375518	0.01708056428411	2.41662854904782	-3.76367229566832	0.101248195445415	7.9430358059121
ILMN_3167877		0.121293558801435	0.0136653878474979	2.50062103808094	-3.76823631820393	0.126594643434459	6.8261983072183
ILMN_3168781	hsa-miR-124	0.117945900008609	0.0129791994769299	-2.5197332800798	-3.77418750706859	-0.229601272915186	6.42528743713834
ILMN_3168730	hsa-miR-150*	0.1628628902031	0.0216202264723766	-2.32556760989444	-3.79461731976597	-0.277223106816582	9.20539883272729
ILMN_3168500		0.10176743949946	0.0107660535175876	-2.5882351683833	-3.80270912782103	-0.160427830051032	5.97709803870174
ILMN_3168770	hsa-miR-887	0.16162633793117	0.021314914434591	2.33113386322301	-3.80607403633944	0.199634752213189	9.09947995349634
ILMN_3168553	hsa-miR-362-3p	0.157883488052256	0.0204076473639598	2.34809958121199	-3.81061965416133	0.225141981843453	12.2748484601127
ILMN_3167880		0.124912401115356	0.0142693748227643	-2.48449537393066	-3.81948990481317	-0.142771525785924	6.59833602732816
ILMN_3168215	hsa-miR-521	0.133019069757459	0.0159156331565405	2.44344829299909	-3.86264596302261	0.293533474747824	7.09535825154682
ILMN_3168645	hsa-miR-7-2*	0.145771922008116	0.0183152198745152	-2.38992112385294	-3.86426138663483	-0.220666841108601	7.43357284962207
ILMN_3167137	hsa-miR-567	0.170051549115833	0.0234656286116172	2.29332545381137	-3.87521204288129	0.108937091217697	9.24848974127577
ILMN_3167902	hsa-miR-149	0.169511913789258	0.0232431183099681	2.29709235418487	-3.87573748902113	0.18396017312801	11.985969441658
ILMN_3168565	hsa-miR-1244	0.140476876375518	0.0172988991868542	-2.41178360500212	-3.8897003060084	-0.236219197247008	6.93458599167815
ILMN_3167844	hsa-miR-630	0.144057198438377	0.017865608889301	2.39945671128694	-3.91499704744413	0.152907542530822	7.21428893092818
ILMN_3168168	hsa-miR-519a	0.169128650098246	0.0228951447731249	2.30304723183003	-3.91704916078462	0.307951483091221	8.7449754946494
ILMN_3167219	hsa-miR-891a	0.137086654667764	0.0165222343617043	2.42927289696361	-3.93701462211611	0.257077765854583	6.90913385620856
ILMN_3168710	hsa-let-7d*	0.128665613897515	0.0149454381208468	-2.46715260799587	-3.93737120502258	-0.106100149009901	13.1671788157613
ILMN_3167407	hsa-miR-675	0.194295080165631	0.0287782725047246	-2.21155949013023	-3.99349627632578	-0.28706727516589	11.0405102193798
ILMN_3167501	hsa-miR-138	0.193938670039067	0.0279474939357607	2.22342550039143	-3.99920983364729	0.141347676423001	9.82277099282748
ILMN_3167449		0.160417635456695	0.021015410758519	2.33666291107844	-4.00584679304921	0.126555818864644	7.5162650823997
ILMN_3168289	hsa-miR-625	0.194295080165631	0.0292682886750569	-2.20469982150814	-4.01499466764168	-0.206067535488483	11.2437500491858
ILMN_3167595		0.10176743949946	0.0109322227584573	-2.5826719149625	-4.01747887376869	-0.101172681760568	5.59271315845068
ILMN_3167766		0.195519044764267	0.0301159087264045	2.19306667337051	-4.03839900973223	0.161830236428759	11.4780888708792
ILMN_3167028	hsa-miR-641	0.194295080165631	0.0293563745577765	2.20347733691961	-4.04124324619075	0.0962231391741319	9.77534158850077
ILMN_3167699	hsa-let-7b*	0.169511913789258	0.0232132920953779	-2.29759969040397	-4.05254491210517	-0.147000123089047	12.4971512467334
ILMN_3168300	hsa-miR-518c*	0.195382825895993	0.0298140249356159	2.19717683044185	-4.0536744307683	0.100974243474809	9.80080516966814
ILMN_3168735	hsa-miR-374a*	0.19921526275744	0.0309894182723424	2.18137236428736	-4.0669473663208	0.279002356324128	11.6219406356086
ILMN_3168913		0.167048930799715	0.0224677164569049	-2.31047167039207	-4.0735383550543	-0.153365008532701	7.26060366072639
ILMN_3168268		0.19292888775323	0.0274649857674904	-2.23045912393873	-4.09928241483341	-0.279499584740838	8.17734009875726
ILMN_3167800		0.177187407502835	0.0246050635746295	2.27451357966112	-4.107192268274	0.189241173874914	7.80259172486708
ILMN_3168478	hsa-miR-199a*:9.1	0.0963871982482581	0.00984917222274777	2.62039721091129	-4.11150209494812	0.131000440622131	14.2928671620262
ILMN_3167004		0.19921526275744	0.0313176832282438	-2.17705157715329	-4.11378357150671	-0.164745265557704	9.19092235418165
ILMN_3168114	hsa-miR-516a-3p,hsa-miR-516b*	0.202427626080705	0.0325298543221396	2.16142954209507	-4.12022385679169	0.118000818394655	10.0435512116907
ILMN_3167276	hsa-miR-10b	0.195382825895993	0.0298620039579028	-2.19652118231504	-4.15317153926187	-0.339905786253102	11.9528130394903
ILMN_3168433		0.211221460319214	0.034311957746178	2.13935448346794	-4.16135850824829	0.104676867302636	10.1955174348859
ILMN_3168754	hsa-miR-345	0.201900276599637	0.0320615365653237	-2.16740423022497	-4.19178224866193	-0.295990100826769	8.4116810043043
ILMN_3168818	hsa-miR-1237	0.19921526275744	0.0312395874036776	-2.17807593604272	-4.20817036857055	-0.296068033816473	8.16797223703832
ILMN_3167753	hsa-miR-520d:9.1	0.194295080165631	0.0290780062689229	2.20735159432598	-4.22528796839017	0.10062075759644	7.92488307098046
ILMN_3166971	hsa-miR-95	0.146215238582459	0.0185163402571673	2.38572262977901	-4.2345550931985	0.115241847061331	13.5410549638903
ILMN_3167890		0.112684180538739	0.0123017664343601	2.53951031953282	-4.26172056654343	0.077043148212999	14.1823170240865
ILMN_3168824	hsa-miR-1283	0.195519044764267	0.0302243414177076	2.19159910159845	-4.26959557091967	0.173657797510163	7.89315089823372
ILMN_3168532		0.194295080165631	0.0286822482501341	2.21291562872325	-4.27919723203558	0.0958194729904172	7.46451986128666
ILMN_3168251		0.163966857348739	0.0219099818116655	-2.32034864049586	-4.28153237088904	-0.0987880259082763	6.38782445170692
ILMN_3166998	hsa-miR-340*	0.243676931117754	0.041086520662656	-2.0635719408248	-4.29653414504006	-0.261828960750417	11.1183902739315
ILMN_3167750		0.189366570441369	0.0264617041664796	2.24543646370611	-4.29966121904754	0.0828060637561698	6.95563897195503
ILMN_3167082		0.239636293166689	0.0401835530899601	2.07302184459053	-4.31421600174667	0.0883769723656425	11.7789932624646
ILMN_3168574	hsa-miR-125a-3p	0.244755672103405	0.04168328040189	-2.05742387495227	-4.3155857306968	-0.157167162308243	10.3487915522
ILMN_3168662	hsa-miR-15a*	0.193938670039067	0.0278957886521277	2.224174128602	-4.32565395242874	0.307064782039927	7.20213958946117
ILMN_3167361		0.237008623002415	0.0393289418082611	2.08213504783185	-4.33147260855841	0.0961390527992947	8.94589387130521
ILMN_3167926		0.157905017119614	0.020548338472334	2.34542564130277	-4.33759459697857	0.0769933358265185	6.22605995898877
ILMN_3167755	hsa-miR-182	0.246931512986702	0.0422694991662826	-2.05145738134548	-4.35960860039196	-0.333793661978548	9.18633967920204
ILMN_3168524		0.252686723687356	0.0449479618243435	-2.02506505396324	-4.4085235366831	-0.162865576148223	9.34735222680904
ILMN_3167244	hsa-miR-410	0.256769859271212	0.046583919269048	2.00959849993969	-4.42867047706766	0.374467233922484	9.93402587179536
ILMN_3168582	hsa-miR-1249	0.257219069272485	0.0474740893997665	-2.00137613650987	-4.431732531329	-0.167759333398273	11.4338786121936
ILMN_3168214		0.257394608052704	0.0483317386299838	1.99357730069909	-4.43765281433365	0.322905009970885	10.6656142945896
ILMN_3168534	hsa-miR-548f	0.25100584484596	0.0437077661594489	2.03711336914965	-4.44871944424269	0.0829829073519193	8.69329876055116
ILMN_3167896	hsa-miR-513:9.1	0.140476876375518	0.0172152130776607	2.41363418608478	-4.45530303585564	0.0988773190130185	5.66436374932221
ILMN_3168683	hsa-miR-26a-2*	0.259938028021449	0.0494903843743894	1.98322608791898	-4.46201624172532	0.183604200014619	10.4022595926432
ILMN_3168178	hsa-miR-493	0.260105052734534	0.0501627285396371	1.97731340574736	-4.47965808293124	0.266587364790588	10.1953325252646
ILMN_3168554	hsa-miR-499-3p	0.257394608052704	0.0479817292320035	1.9967457059863	-4.48628339711206	0.64682155399862	12.2858329381466
ILMN_3168847	hsa-miR-31*	0.257219069272485	0.0476248407735954	-1.9999966813656	-4.49239947762136	-0.140589350741687	8.77246243966981
ILMN_3168063		0.258855347960823	0.0490581751157193	1.98706308998242	-4.49367694437484	0.2274828722505	9.35206289064501
ILMN_3167437	hsa-miR-497	0.194295080165631	0.0292421125855281	2.2050637191158	-4.50291564781289	0.220802793024641	13.3517824033152
ILMN_3168038		0.243676931117754	0.0412867464077242	2.06150065139411	-4.50872748123169	0.139789275348174	8.05192256010827
ILMN_3168483	hsa-miR-146a	0.201900276599637	0.0322687778320818	-2.16475102521952	-4.51453700194804	-0.119753439676629	12.9535423334402
ILMN_3168047		0.19204978769782	0.0270123327766233	-2.23715628549668	-4.54486685557027	-0.233733000825057	6.08801738566911
ILMN_3168910		0.257219069272485	0.0474716308721027	-2.00139866420608	-4.55165373703066	-0.140483119857189	8.324767660249
ILMN_3167074	hsa-miR-542-3p	0.260105052734534	0.0516886526906988	1.96413957631865	-4.56216224385504	0.289165069121999	12.142615088132
ILMN_3167080		0.266640762090445	0.0533281524180891	1.95034718895604	-4.56616584213085	0.260131684239502	9.30976045173266
ILMN_3168698	hsa-miR-486-3p	0.260105052734534	0.0502183792527265	-1.97682702437241	-4.5728578703999	-0.298699406676375	11.9202084893512
ILMN_3168691	hsa-miR-26b*	0.288026436926608	0.0583599418052166	-1.91014276892748	-4.58943777900967	-0.178348178530896	11.2784187794734
ILMN_3167037		0.288026436926608	0.0583375015438017	1.91031547450683	-4.6096120493592	0.0862412412886098	9.83890587844742
ILMN_3168762	hsa-miR-23a*	0.293340015881787	0.0596927717907915	-1.8999836816827	-4.62565113526652	-0.159216501381701	9.7659931040839
ILMN_3168612	hsa-miR-27a*	0.296417931437539	0.0605779877348332	-1.89334113002103	-4.6370293102837	-0.17777428234904	9.76858080932922
ILMN_3167497		0.252686723687356	0.0450201673643848	-2.02437236763333	-4.64959849076779	-0.104433963651346	7.40369818235597
ILMN_3168778	hsa-miR-1276	0.25100584484596	0.0436031881252686	-2.03814262618386	-4.69428566228301	-0.0735766978749375	6.98745953238753
ILMN_3168624	hsa-miR-19a*	0.230896316480848	0.0380570710051365	-2.09601789749139	-4.70804113408875	-0.124887043760884	6.50468784589917
ILMN_3168281	hsa-miR-941	0.317950375628039	0.0682070645586633	-1.83922947784029	-4.72599686528685	-0.23539232180727	10.044047395
ILMN_3168804	hsa-miR-125b-2*	0.328696025267304	0.0720547618708238	1.81382978157551	-4.74702760927424	0.137908857144488	11.2193050210725
ILMN_3168103	hsa-miR-189:9.1	0.237192953202739	0.0395666847700639	2.07958292147293	-4.75150921509259	0.116630080674085	13.2543928813078
ILMN_3168127	hsa-miR-655	0.324463237195954	0.0704143201371879	1.82451763424664	-4.75564062529992	0.310124398712581	10.2276521332866
ILMN_3167870	hsa-miR-17*	0.339452058993915	0.0756742316153766	-1.79094290214417	-4.7916693684852	-0.236677658417882	11.1059646346513
ILMN_3168337	hsa-miR-488*	0.260105052734534	0.0515566433941886	1.9652661438041	-4.79577657691605	0.121507859722153	7.34979002006299
ILMN_3168170	hsa-miR-155	0.31490365282024	0.0656560048665738	-1.85673473082351	-4.80588898781629	-0.170010381215056	12.0741080398025
ILMN_3167060	hsa-miR-15b	0.19204978769782	0.0271721097004775	-2.23478121545477	-4.81402182607923	-0.0909075858496848	13.8393513000957
ILMN_3167212		0.339452058993915	0.0758949581680717	1.78957669107456	-4.81575654825791	0.466118127951411	10.3378611866637
ILMN_3168212	hsa-miR-132	0.25100584484596	0.0441305394092597	-2.03297376313878	-4.82726703202663	-0.141029847759929	13.0441458898754
ILMN_3168055	hsa-miR-642	0.30833061407711	0.0635511134691686	-1.87161080372681	-4.8348034488315	-0.162094832922532	12.2968081383191
ILMN_3167691	hsa-miR-33a	0.347566457231462	0.0798799961248313	1.76545731988587	-4.83651736643393	0.465432182690444	10.9943526500444
ILMN_3167761	hsa-miR-212	0.347566457231462	0.0804411451234389	-1.76214099451436	-4.83681931880615	-0.318281162685254	10.6428086324294
ILMN_3168599	hsa-miR-27b*	0.301079005547057	0.0617935076886974	1.88435137765459	-4.8404080816606	0.123621610618615	12.5800352620178
ILMN_3168383		0.349126536323992	0.0811071254691545	1.75822971030676	-4.8409271984374	0.0887964071216825	11.0041028661248
ILMN_3167569	hsa-miR-421	0.286749241930743	0.0576002844053021	1.91602057081786	-4.84682032118989	0.136456581240243	12.7575666489115
ILMN_3167110	hsa-miR-579	0.340937157996666	0.0771730565378768	1.78172960846225	-4.8483144865619	0.368506110647765	9.73333390804199
ILMN_3167287	hsa-miR-576-5p	0.338232322175582	0.0750314496354565	-1.79494030351729	-4.85239581176591	-0.145742041591733	11.7719358151554
ILMN_3167329		0.202471809617999	0.0327137858334758	2.15910336166066	-4.85252524299199	0.0703767521423915	5.97141224945406
ILMN_3167136	hsa-miR-140-5p	0.260105052734534	0.0517938445619857	1.96324361138424	-4.85357921752563	0.297062564979463	13.1073851132423
